instanciaId,politicaId,nombrePolitica,origenDatos,rutaEjecutadaCodificada,rutaEjecutadaLegible,carrilesVisitados,actividadesVisitadas,decisionesTomadas,cantidadObservaciones,cantidadNodos,cantidadDecisiones,cantidadForks,cantidadJoins,cantidadRetornos,cantidadReprocesos,cantidadDocumentos,cantidadFuncionariosInvolucrados,duracionPromedioHistorica,nodoMasLento,actividadMasLenta,carrilMasLento,cuelloBotellaLabel,anomaliaLabel,riesgoDemoraLabel,prioridadActual,prioridadRecomendadaLabel,rutaRecomendadaLabel,rutaRecomendadaLegible,motivoRecomendacion
SIM-LOCAL-6e4fc7fd,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0abe3b7c,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-68357832,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-68cb92ec,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7e8fa4c6,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5a832efc,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-b7d9acd6,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9f9c49b4,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-86ededb6,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9a09dcfb,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0730ffef,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c684f2c7,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-aa323f04,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-78d16d9e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9445d037,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-627251cd,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7fea35c7,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7d1fbcc9,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-02624d3c,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-190078b5,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-edf0210a,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-61788fdf,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4fe0f548,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-601eab48,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-62b473ca,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4449fe10,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f6049c20,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e9f3feb1,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4beff472,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-461cee10,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-cd1f3902,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-0aa55eb3,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d3ed1073,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-358f774e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e9b6a934,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-62fa685f,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-16e77c84,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-43c7e1c0,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-68048eca,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-36e3d703,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-06d22336,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-06a9f31a,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-80872b91,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-187d4d53,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f282cdee,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bdfdf40e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a35c4228,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-71f6f2ea,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-8a20fe17,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-589461de,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-185439b7,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-ec45c256,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-95940cd0,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d1adbbf4,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c9f2204a,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7938104b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e4c9c92f,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5c47202d,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-5e5b1f98,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f92e10fd,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-2a777f46,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7d86c388,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-664f91d7,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7937bbf4,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-26ba3451,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-185020fd,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3c3e86df,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7845769b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-71747f6b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-f60906d0,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-4247d2da,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,0,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-e6240fdf,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,1,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-3bd6ea9b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-d83bb943,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,2,2,0.0,Ninguna,Ninguna,General,0,0,0,BAJA,BAJA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-bd3ef482,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,4,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-a9dad739,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-05dd0a9e,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,3,1,0.0,Ninguna,Ninguna,General,0,0,0,ALTA,ALTA,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-15bbb121,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,6,0,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-9446cd0b,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,5,2,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-c26c2214,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
SIM-LOCAL-7dc3c4e9,69f1a9e5944b01d3f3828bec,Reclamar cobro incorrecto,SIMULADO_LOCAL,start,Inicio,General,Ninguna,Ninguna,0,1,0,0,0,0,0,1,1,0.0,Ninguna,Ninguna,General,0,0,0,NORMAL,NORMAL,RUTA_ACTUAL,Inicio,Generado localmente para volumen de DL.
