texto,politicaId,nombrePolitica
no usare mas el servicio,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
quisiera cambiar de paquete por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
debo validar mi pago realizado lo antes posible,WIFI_REGISTRAR_PAGO,Registro de pago
busco soporte para configurar router ya mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
pueden ayudarme a poner otra contrasena a la red de inmediato,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
porfa poner wifi en mi casa nueva de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
tengo que validar mi pago realizado porfa,WIFI_REGISTRAR_PAGO,Registro de pago
busco el correo de mi cuenta ya no sirve de la oficina,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
actualizar informacion del cliente lo antes posible,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
manden nuevamente mi factura al correo cuanto antes,WIFI_DUPLICADO_FACTURA,Duplicado de factura
favor de poner el servicio a nombre de mi empresa para mi cuenta,WIFI_CAMBIO_TITULAR,Cambio de titular
favor de el wifi va lentisimo en mi celular rapido,WIFI_INTERNET_LENTO,Internet lento
tengo que reconexion del wifi lo antes posible,WIFI_RECONEXION,Reconexion de servicio
como solicito contratar internet para mi casa lo antes posible,WIFI_INSTALACION,Instalacion de internet WiFi
ya no quiero continuar con wifi de inmediato,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
me pueden ayudar con mi solicitud nueva aun no avanza cuanto antes,WIFI_ESTADO_INSTALACION,Estado de instalacion
necesito hacer cambiar ssid de mi internet de la oficina,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me pueden ayudar con internet lento para clases virtuales ya mismo,WIFI_INTERNET_LENTO,Internet lento
como solicito asistencia tecnica presencial ya mismo,WIFI_VISITA_TECNICA,Visita tecnica
como puedo reprogramar tecnico para el viernes ahora,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
me pueden ayudar con ver el monto pendiente urgente,WIFI_CONSULTAR_FACTURA,Consulta de factura
debo mi internet anda lento y falla ya mismo,WIFI_INTERNET_LENTO,Internet lento
necesito cuando activan mi servicio nuevo rapido,WIFI_ESTADO_INSTALACION,Estado de instalacion
debo no abre ninguna pagina con mi wifi para mi cuenta,WIFI_INTERNET_CAIDO,Internet caido
como puedo mi plan actual ya no me sirve lo antes posible,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
favor de no abre ninguna pagina con mi wifi rapido,WIFI_INTERNET_CAIDO,Internet caido
ayuda para seguimiento de instalacion wifi rapido,WIFI_ESTADO_INSTALACION,Estado de instalacion
ayuda para ya pague reconecten internet urgente,WIFI_RECONEXION,Reconexion de servicio
quiero cambiar router danado para mi cuenta,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
porfa nueva contrasena del wifi urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quisiera el internet debe quedar a nombre de mi esposa para mi cuenta,WIFI_CAMBIO_TITULAR,Cambio de titular
por favor tengo comprobante para cargar gracias,WIFI_REGISTRAR_PAGO,Registro de pago
busco que me devuelvan la conexion urgente,WIFI_RECONEXION,Reconexion de servicio
reconexion del wifi ahora,WIFI_RECONEXION,Reconexion de servicio
quiero pedir mi modem hace ruido y no conecta rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
porfa mejorar velocidad contratada de la oficina,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
porfa manden un tecnico urgente por favor,WIFI_VISITA_TECNICA,Visita tecnica
me gustaria que otra persona figure como titular hoy mismo,WIFI_CAMBIO_TITULAR,Cambio de titular
tengo que ya hice el deposito del servicio,WIFI_REGISTRAR_PAGO,Registro de pago
quiero actualizar direccion de contacto rapido,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
quiero pedir me cambio de departamento y quiero conservar wifi,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
pueden ayudarme a pasar el servicio a otra persona urgente,WIFI_CAMBIO_TITULAR,Cambio de titular
registrar pago realizado de la oficina,WIFI_REGISTRAR_PAGO,Registro de pago
quiero mudar servicio de wifi porfa,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito pedir mi familia necesita mas ancho de banda,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
quiero mi router no enciende,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
hacer mi internet esta lento de la oficina,WIFI_INTERNET_LENTO,Internet lento
como hago para ya pague para que activen el servicio urgente,WIFI_RECONEXION,Reconexion de servicio
necesito pedir otro nombre para mi red hogar porfa,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
deseo renovacion de equipo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
necesito pedir pasar la visita para otro dia cuanto antes,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
porfa mi solicitud nueva aun no avanza ya mismo,WIFI_ESTADO_INSTALACION,Estado de instalacion
busco plan diferente al actual urgente por favor,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
busco atrasar mi cita de soporte urgente,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
busco que revisen la instalacion en casa cuanto antes,WIFI_VISITA_TECNICA,Visita tecnica
porfa dar de baja mi contrato gracias,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
hacer agendar revision tecnica rapido,WIFI_VISITA_TECNICA,Visita tecnica
pueden ayudarme a cambiar telefono de contacto cuanto antes,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
necesito pedir cambiar mi paquete de wifi ahora,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
deseo baja del servicio rapido,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
me pueden ayudar con que instalen router y servicio urgente,WIFI_INSTALACION,Instalacion de internet WiFi
me gustaria me voy de la ciudad y quiero cancelar urgente por favor,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
tengo que cambiar cita con tecnico en mi casa,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
quiero informar que ya cancele urgente por favor,WIFI_REGISTRAR_PAGO,Registro de pago
me gustaria cambiar la fecha del tecnico hoy mismo,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
necesito pedir me mude y necesito mover el servicio para mi cuenta,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
me gustaria la conexion esta pesada y se corta cuanto antes,WIFI_INTERNET_LENTO,Internet lento
quisiera no reconozco este cargo del internet rapido,WIFI_RECLAMO_COBRO,Reclamo de cobro
porfa problema con el modem porfa,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
busco pasar contrato a otro titular porfa,WIFI_CAMBIO_TITULAR,Cambio de titular
terminar mi contrato de internet hoy mismo,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
necesito levantar corte del servicio de la oficina,WIFI_RECONEXION,Reconexion de servicio
favor de arreglar mis datos de contacto gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
como hago para levantar corte del servicio de la oficina,WIFI_RECONEXION,Reconexion de servicio
como solicito poner wifi en mi casa nueva porfa,WIFI_INSTALACION,Instalacion de internet WiFi
tengo que estoy sin internet urgente,WIFI_INTERNET_CAIDO,Internet caido
quiero factura con monto equivocado porfa,WIFI_RECLAMO_COBRO,Reclamo de cobro
hacer que revisen mi cobro en mi casa,WIFI_RECLAMO_COBRO,Reclamo de cobro
quiero pedir instalar el mismo servicio en otra zona por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
tengo que mi factura vino con un monto incorrecto por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
quiero pedir me estan cobrando algo que no corresponde gracias,WIFI_RECLAMO_COBRO,Reclamo de cobro
me pueden ayudar con me voy de la ciudad y quiero cancelar urgente por favor,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
pueden ayudarme a pedir una instalacion de internet ya mismo,WIFI_INSTALACION,Instalacion de internet WiFi
pueden ayudarme a el wifi se pone lento en la noche por favor,WIFI_INTERNET_LENTO,Internet lento
cambiar telefono de contacto cuanto antes,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
necesito cancelar el plan mensual ahora,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo reclamar cobro incorrecto para mi cuenta,WIFI_RECLAMO_COBRO,Reclamo de cobro
como puedo mi router tiene una luz roja hoy mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
como hago para que mi wifi tenga otro nombre urgente,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
deseo terminar contrato de internet para mi cuenta,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
deseo cambio de clave de internet urgente por favor,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
quiero cambiar propietario del servicio,WIFI_CAMBIO_TITULAR,Cambio de titular
necesito pedir mudar servicio de wifi por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
como solicito cambio de clave de internet cuanto antes,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
me gustaria internet sin servicio urgente por favor,WIFI_INTERNET_CAIDO,Internet caido
tengo que cuanto es mi factura de este mes,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero llevar mi internet a otro domicilio ahora,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
necesito pedir cuanto debo pagar ahora,WIFI_CONSULTAR_FACTURA,Consulta de factura
quiero todo carga demasiado lento ya mismo,WIFI_INTERNET_LENTO,Internet lento
ayuda para terminar contrato de internet en mi casa,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
como hago para el nombre del wifi esta mal escrito por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
tengo que que revisen la instalacion en casa gracias,WIFI_VISITA_TECNICA,Visita tecnica
porfa llevar mi internet a otro domicilio urgente,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
como puedo pasar contrato a otro titular en mi casa,WIFI_CAMBIO_TITULAR,Cambio de titular
por favor copia de factura internet de inmediato,WIFI_DUPLICADO_FACTURA,Duplicado de factura
me gustaria estado de instalacion hoy mismo,WIFI_ESTADO_INSTALACION,Estado de instalacion
tengo que mi factura vino con un monto incorrecto de la oficina,WIFI_RECLAMO_COBRO,Reclamo de cobro
hacer cambiar la velocidad contratada de la oficina,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
quisiera ya pague y quiero registrar el pago de inmediato,WIFI_REGISTRAR_PAGO,Registro de pago
por favor cuando instalan mi internet para mi cuenta,WIFI_ESTADO_INSTALACION,Estado de instalacion
me pueden ayudar con editar informacion de cliente,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
como hago para cambiar telefono registrado en mi cuenta cuanto antes,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
necesito pedir internet para una oficina pequena urgente por favor,WIFI_INSTALACION,Instalacion de internet WiFi
deseo aumentar velocidad de internet porfa,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito hacer el router prende pero no da red de la oficina,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
quiero pedir pague la deuda y sigo sin servicio en mi casa,WIFI_RECONEXION,Reconexion de servicio
me estan cobrando algo que no corresponde urgente por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
pueden ayudarme a mi plan dice un precio y factura otro hoy mismo,WIFI_RECLAMO_COBRO,Reclamo de cobro
necesito pedir renovar router instalado porfa,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
quisiera el router prende pero no da red ya mismo,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
solicito reclamar cobro incorrecto cuanto antes,WIFI_RECLAMO_COBRO,Reclamo de cobro
como solicito duplicado de factura urgente,WIFI_DUPLICADO_FACTURA,Duplicado de factura
por favor mi servicio esta totalmente cortado lo antes posible,WIFI_INTERNET_CAIDO,Internet caido
me pueden ayudar con contratar internet residencial de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
porfa solicitar otro equipo por favor,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
me pueden ayudar con mi solicitud nueva aun no avanza para mi cuenta,WIFI_ESTADO_INSTALACION,Estado de instalacion
me gustaria cambiar como aparece mi wifi de inmediato,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
hacer visita tecnica para mi internet,WIFI_VISITA_TECNICA,Visita tecnica
necesito pedir monto de factura actual urgente por favor,WIFI_CONSULTAR_FACTURA,Consulta de factura
debo contratar internet rapido,WIFI_INSTALACION,Instalacion de internet WiFi
busco el wifi aparece pero no navega urgente,WIFI_INTERNET_CAIDO,Internet caido
deseo mi equipo no reparte senal wifi por favor,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
ayuda para contratar internet gracias,WIFI_INSTALACION,Instalacion de internet WiFi
como puedo la luz los esta roja en el modem por favor,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
deseo revisar el modem de casa para mi cuenta,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
necesito hacer no estare en casa cuando venga el tecnico cuanto antes,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
ayuda para reconectar mi internet para mi cuenta,WIFI_RECONEXION,Reconexion de servicio
busco me ayudan a cambiar mi contrasena wifi rapido,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
busco cambiar como aparece mi wifi de la oficina,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
me pueden instalar internet esta semana,WIFI_INSTALACION,Instalacion de internet WiFi
necesito pedir traslado de linea de internet ahora,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
como hago para cambiar la hora de instalacion de la oficina,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
como puedo reclamar porque el monto esta mal rapido,WIFI_RECLAMO_COBRO,Reclamo de cobro
quisiera reactivar mi cuenta de internet urgente,WIFI_RECONEXION,Reconexion de servicio
quisiera saber cuanto debo pagar cuanto antes,WIFI_CONSULTAR_FACTURA,Consulta de factura
deseo contratar internet residencial,WIFI_INSTALACION,Instalacion de internet WiFi
quiero cuando llega el tecnico para instalar rapido,WIFI_ESTADO_INSTALACION,Estado de instalacion
upgrade de velocidad hoy mismo,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
necesito pedir internet muy lento y se corta de la oficina,WIFI_INTERNET_LENTO,Internet lento
necesito hacer mejorar la velocidad sin cambiar domicilio,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
busco confirmar que pague la factura para mi cuenta,WIFI_REGISTRAR_PAGO,Registro de pago
deseo confirmar que pague la factura rapido,WIFI_REGISTRAR_PAGO,Registro de pago
favor de monto de factura actual de inmediato,WIFI_CONSULTAR_FACTURA,Consulta de factura
me gustaria tengo reclamo por factura inflada de la oficina,WIFI_RECLAMO_COBRO,Reclamo de cobro
tengo que el wifi se pone lento en la noche gracias,WIFI_INTERNET_LENTO,Internet lento
necesito hacer mover fecha de visita ya mismo,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
ayuda para cambiar domicilio del servicio de la oficina,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
quisiera pague la deuda y sigo sin servicio porfa,WIFI_RECONEXION,Reconexion de servicio
necesito factura en pdf otra vez porfa,WIFI_DUPLICADO_FACTURA,Duplicado de factura
busco hacer cambio de titular lo antes posible,WIFI_CAMBIO_TITULAR,Cambio de titular
debo pasar mi wifi a mi nueva vivienda por favor,WIFI_TRASLADO_SERVICIO,Traslado de servicio WiFi
me gustaria aumentar megas en mi contrato para mi cuenta,WIFI_CAMBIO_PLAN,Cambio de plan WiFi
me gustaria revisar mi estado de cuenta lo antes posible,WIFI_CONSULTAR_FACTURA,Consulta de factura
tengo que mi internet no funciona cuanto antes,WIFI_INTERNET_CAIDO,Internet caido
busco validar mi pago realizado ya mismo,WIFI_REGISTRAR_PAGO,Registro de pago
me pueden ayudar con arreglar mis datos de contacto para mi cuenta,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
pueden ayudarme a cambiar responsable del contrato wifi hoy mismo,WIFI_CAMBIO_TITULAR,Cambio de titular
necesito hacer el problema necesita que vengan a ver en mi casa,WIFI_VISITA_TECNICA,Visita tecnica
deseo no tengo internet,WIFI_INTERNET_CAIDO,Internet caido
pueden ayudarme a contratar internet de la oficina,WIFI_INSTALACION,Instalacion de internet WiFi
necesito que revisen mi cobro por favor,WIFI_RECLAMO_COBRO,Reclamo de cobro
por favor me interesa poner internet nuevo en mi departamento,WIFI_INSTALACION,Instalacion de internet WiFi
busco actualizar informacion del cliente gracias,WIFI_ACTUALIZAR_DATOS,Actualizacion de datos
tengo que estoy sin internet de la oficina,WIFI_INTERNET_CAIDO,Internet caido
me gustaria ya pague la deuda de internet urgente por favor,WIFI_REGISTRAR_PAGO,Registro de pago
tengo el servicio caido urgente por favor,WIFI_INTERNET_CAIDO,Internet caido
hacer saber fecha de vencimiento para mi cuenta,WIFI_CONSULTAR_FACTURA,Consulta de factura
no abre ninguna pagina con mi wifi,WIFI_INTERNET_CAIDO,Internet caido
como hago para reconexion del wifi hoy mismo,WIFI_RECONEXION,Reconexion de servicio
por favor tengo comprobante para cargar para mi cuenta,WIFI_REGISTRAR_PAGO,Registro de pago
actualizar la password de la red ahora,WIFI_CAMBIAR_PASSWORD,Cambio de contrasena WiFi
como solicito desactivar internet de mi casa urgente por favor,WIFI_BAJA_SERVICIO,Baja de servicio WiFi
porfa la conexion esta pesada y se corta rapido,WIFI_INTERNET_LENTO,Internet lento
favor de como va mi alta de internet de inmediato,WIFI_ESTADO_INSTALACION,Estado de instalacion
hacer pueden cambiar el nombre visible del wifi gracias,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
necesito pedir disputa por cobro de internet de inmediato,WIFI_RECLAMO_COBRO,Reclamo de cobro
mi red conecta pero sale sin internet urgente por favor,WIFI_INTERNET_CAIDO,Internet caido
quiero pasar visita para otro horario de la oficina,WIFI_REPROGRAMAR_VISITA,Reprogramacion de visita tecnica
hacer copia de mi recibo urgente,WIFI_DUPLICADO_FACTURA,Duplicado de factura
tengo que ya regularice el pago reconecten para mi cuenta,WIFI_RECONEXION,Reconexion de servicio
pueden ayudarme a cuando instalan mi internet urgente por favor,WIFI_ESTADO_INSTALACION,Estado de instalacion
como hago para pueden cambiar el nombre visible del wifi por favor,WIFI_CAMBIAR_NOMBRE_RED,Cambio de nombre de red WiFi
porfa cambiar el modem instalado hoy mismo,WIFI_CAMBIO_EQUIPO,Cambio de equipo WiFi
debo router con luces rojas rapido,WIFI_SOPORTE_MODEM_ROUTER,Soporte de modem o router
busco que mi hijo sea titular rapido,WIFI_CAMBIO_TITULAR,Cambio de titular
ayuda para aumentar velocidad de internet lo antes posible,WIFI_MEJORAR_VELOCIDAD,Mejora de velocidad WiFi
